step,sec,dump
15615,0.015,Nsync-grv=         0 Nsync-hyd=      1543  BdddeeEEcCJJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy???A000000001T777
15616,0.882,Nsync-grv=    105462 Nsync-hyd=     11677  :rE*********************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXB99HH[[y+++++++++l"?A0T-
15617,0.015,Nsync-grv=         0 Nsync-hyd=      1543  BhddddeeeEccCJJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyyy???A0000000001T77
15618,1.939,Nsync-grv=    306916 Nsync-hyd=     18427  :**********************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe9HH[y+++++?AF
15619,0.017,Nsync-grv=         0 Nsync-hyd=      1570  BdddeeEEccCJJJJ999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy????A0000000kT7777
15620,0.968,Nsync-grv=    105672 Nsync-hyd=     11663  :re*************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXC99H[yy++++++++"o?07-
15621,0.014,Nsync-grv=         0 Nsync-hyd=      1597  BhdddeeeeEcCJJJJJJ999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyy???A0000000001T777
15622,2.834,Nsync-grv=    615995 Nsync-hyd=     60162  r*************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc99HH[[[y+++"?07
15623,0.013,Nsync-grv=         0 Nsync-hyd=      1534  BdddDeeeEEcCJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyy????A000000000001T777
15624,0.880,Nsync-grv=    105657 Nsync-hyd=     11640  :rE**********************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXC99H[yy+++++++++l"?A0T-
15625,0.015,Nsync-grv=         0 Nsync-hyd=      1567  BdddeeeeEcCJJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy?A0000000001T77
15626,1.864,Nsync-grv=    306827 Nsync-hyd=     18394  :e*************************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe9H[y+++++oAF
15627,0.013,Nsync-grv=         0 Nsync-hyd=      1559  BddddeeeEccCJJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyy????A0000000kTT77
15628,0.872,Nsync-grv=    105635 Nsync-hyd=     11649  :rE**********************************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXe99H[[[y++++++++++""?AkF
15629,0.014,Nsync-grv=         0 Nsync-hyd=      1568  BHdddeeeEEccCJJJJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyy?????A0000000001T777
15630,3.375,Nsync-grv=    923566 Nsync-hyd=    153807  D****************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec9999HHHH[[[[yyyy+++?A017
15631,0.016,Nsync-grv=         0 Nsync-hyd=      1574  BdddeeEEcCJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy???A000000001T777
15632,1.013,Nsync-grv=    105699 Nsync-hyd=     11662  :r*************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99H[[y++++++++"o?AKF
15633,0.016,Nsync-grv=         0 Nsync-hyd=      1606  BdddeeeEcCCJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???A000000001T77
15634,1.989,Nsync-grv=    306839 Nsync-hyd=     18399  :*****************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXB99[y++++"AF
15635,0.015,Nsync-grv=         0 Nsync-hyd=      1598  BdddeeeEEcCJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyy??A000000000001T77
15636,0.842,Nsync-grv=    105629 Nsync-hyd=     11664  :rE***************************************************ttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXXE99H[yy++++++++++"o?AKF
15637,0.015,Nsync-grv=         0 Nsync-hyd=      1608  BdddeeeEEcCJJJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyy??A00000000001T77
15638,2.744,Nsync-grv=    615841 Nsync-hyd=     60084  r*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc99HHH[[yy+++oAK7
15639,0.013,Nsync-grv=         0 Nsync-hyd=      1625  BdddeeeeEcCJJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyy??A000000000001T777
15640,0.880,Nsync-grv=    105587 Nsync-hyd=     11657  :rE************************************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXX999H[y++++++++++""?A1-
15641,0.016,Nsync-grv=         0 Nsync-hyd=      1630  BdddeeeeEcJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy??000000000kT77
15642,2.042,Nsync-grv=    306861 Nsync-hyd=     18389  :******************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXJ9H[y++++oA7
15643,0.016,Nsync-grv=         0 Nsync-hyd=      1601  BHdddeeEEccJJJJJJ9999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy??A000000000T777
15644,0.935,Nsync-grv=    105703 Nsync-hyd=     11642  :rE*******************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXJ99H[yy+++++++++"oA0F-
15645,0.016,Nsync-grv=         0 Nsync-hyd=      1642  BdddeeEEccCJJJJJ999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A0000000KT77
15646,3.549,Nsync-grv=   1062923 Nsync-hyd=    186160  d*****************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXecC9999HHHH[[[[[yyyy++"?A01T
15647,0.016,Nsync-grv=         0 Nsync-hyd=      1639  BhddeeeEEcCJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyy???A000000000kT7777
15648,0.954,Nsync-grv=    105819 Nsync-hyd=     11659  :re***************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXJ9HH[yy++++++++l"?A1-
15649,0.016,Nsync-grv=         0 Nsync-hyd=      1661  BdddeeeEEcCJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy??A00000000000kT77
15650,2.179,Nsync-grv=    306791 Nsync-hyd=     18359  r**************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXc9H[y++++?0F
15651,0.016,Nsync-grv=         0 Nsync-hyd=      1645  BdddeeeEccCJJJJj999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy??A00000001T77
15652,1.010,Nsync-grv=    105874 Nsync-hyd=     11650  :r***********************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXc99H[y+++++++++"oAKF
15653,0.017,Nsync-grv=         0 Nsync-hyd=      1620  BdddeeeEcCJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A000000000kT77
15654,2.745,Nsync-grv=    615849 Nsync-hyd=     60078  r*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc99HH[[yy+++"?AKF
15655,0.017,Nsync-grv=         0 Nsync-hyd=      1604  BhddddeeEEccCJJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy???A0000000001T77
15656,0.944,Nsync-grv=    105995 Nsync-hyd=     11628  :rE******************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXJ9HH[[y++++++++++"o?)1-
15657,0.015,Nsync-grv=         0 Nsync-hyd=      1577  BdddDeeEEcCJJJJJj99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyy????A00000000000TT77
15658,2.178,Nsync-grv=    306697 Nsync-hyd=     18337  r*************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXXE9H[y++++?AF
15659,0.016,Nsync-grv=         0 Nsync-hyd=      1596  BhddeeeEEcCJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy???A000000000KT777
15660,0.929,Nsync-grv=    106136 Nsync-hyd=     11622  :rE*********************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXC99H[y+++++++++l"?)T-
15661,0.015,Nsync-grv=         0 Nsync-hyd=      1597  BdddeeeEEccCJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???A00000001T77
15662,3.551,Nsync-grv=    923390 Nsync-hyd=    153621  d*************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXhEC99999HH[[[yyyy++?A01T
15663,0.014,Nsync-grv=         0 Nsync-hyd=      1618  BdddeeeeECCJJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyyy?????AA00000000TT77777
15664,0.957,Nsync-grv=    106215 Nsync-hyd=     11628  :r****************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99H[yy+++++++++"oAKF
15665,0.016,Nsync-grv=         0 Nsync-hyd=      1591  BdddeeeEccCJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A00000000001T77
15666,2.228,Nsync-grv=    306672 Nsync-hyd=     18305  r*************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXXE9H[++++"A7
15667,0.016,Nsync-grv=         0 Nsync-hyd=      1624  BdddeeeEcCJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy????A0000000001T77
15668,1.101,Nsync-grv=    106116 Nsync-hyd=     11634  :r*********************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX99H[[y++++++++"?AKF
15669,0.017,Nsync-grv=         0 Nsync-hyd=      1610  BdddeeeEcCJJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???A0000000000kT77
15670,2.823,Nsync-grv=    615887 Nsync-hyd=     60047  r****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc99HH[[yy+++oA07
15671,0.018,Nsync-grv=         0 Nsync-hyd=      1641  BddeeeEccCJJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy?????AA00000000TT77
15672,1.156,Nsync-grv=    106209 Nsync-hyd=     11637  :r******************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXC9H[[yy++++++++"oAk-
15673,0.015,Nsync-grv=         0 Nsync-hyd=      1643  BddddeeeEcCJJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy??A0000000001T77
15674,2.263,Nsync-grv=    306626 Nsync-hyd=     18294  r***********************************tttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXX9H[y++++"AF
15675,0.016,Nsync-grv=         0 Nsync-hyd=      1640  BdddeeeEcCJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy??A00000000001T77
15676,0.994,Nsync-grv=    106180 Nsync-hyd=     11656  :re******************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXc99H[yy+++++++++"o?AT-
15677,0.015,Nsync-grv=         0 Nsync-hyd=      1658  BhddeeeeEFCCJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyyyyyyy??AI00000000K1T77
15678,3.897,Nsync-grv=   1600000 Nsync-hyd=    188191  E**********************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEc999999HH[[yyy++oA01T
15679,0.016,Nsync-grv=         0 Nsync-hyd=      1689  BhddeeEEEccccccCJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyy??A000000000001T777F
15680,1.067,Nsync-grv=    105966 Nsync-hyd=     11659  :rE**********************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXC9HH[[y+++++++++++"o?0F-
15681,0.016,Nsync-grv=         0 Nsync-hyd=      1656  BhdddeeeEcJJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH0[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy??A00000000001T77
15682,2.223,Nsync-grv=    306521 Nsync-hyd=     18264  r************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXc9H[[y++++oAF
15683,0.015,Nsync-grv=         0 Nsync-hyd=      1673  BdddeeeEEcCJJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A0000000K1T77
15684,1.006,Nsync-grv=    106104 Nsync-hyd=     11625  :r**************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc9HH[yy+++++++++lo?A1F
15685,0.017,Nsync-grv=         0 Nsync-hyd=      1672  BdddeeeEEcCJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy??A000000000001T77
15686,2.864,Nsync-grv=    615963 Nsync-hyd=     60027  r****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc999H[[[yy+++oAkF
15687,0.016,Nsync-grv=         0 Nsync-hyd=      1689  BdddeeeEEcCJJJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy??A0000000001T77777
15688,0.969,Nsync-grv=    106016 Nsync-hyd=     11603  :r*******************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe99H[yy++++++++++"oAKF
15689,0.018,Nsync-grv=         0 Nsync-hyd=      1712  BhdddeeeEccCJJJJJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???A000000000kTT77
15690,2.033,Nsync-grv=    306445 Nsync-hyd=     18242  :*******************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX99Hy+++++"AT
15691,0.016,Nsync-grv=         0 Nsync-hyd=      1696  BdddeeeEEccCJJJJJj99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???A00000000W1T77
15692,0.901,Nsync-grv=    106034 Nsync-hyd=     11581  :rE**************************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXe99H[[y+++++++++++l"?A1F
15693,0.017,Nsync-grv=         0 Nsync-hyd=      1705  BdddeeeEcCJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyy???A000000000kT777
15694,3.482,Nsync-grv=    923084 Nsync-hyd=    153438  D*************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXEC9999HHH[[[yyy+++?A01T
15695,0.016,Nsync-grv=         0 Nsync-hyd=      1706  BHddeeeEEccCJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyy????A0000000000kTT777
15696,0.879,Nsync-grv=    106017 Nsync-hyd=     11592  :rE***********************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXXC99H[[yy+++++++++"o?)T-
15697,0.019,Nsync-grv=         0 Nsync-hyd=      1741  BdddeeEEccCJJJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy?????A00000000TT77
15698,2.105,Nsync-grv=    306237 Nsync-hyd=     18207  r****************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX99H[y++++l?0F
15699,0.017,Nsync-grv=         0 Nsync-hyd=      1686  BdddDeeEEcCJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??A00000000001T77
15700,1.038,Nsync-grv=    106181 Nsync-hyd=     11602  :r************************************tttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXEC9HH[[[yy++++++++++lo?AkF
15701,0.015,Nsync-grv=         0 Nsync-hyd=      1693  BdddeeeEEccJJJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyy?A0000000000001T77
15702,2.697,Nsync-grv=    615994 Nsync-hyd=     59958  r*******************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc999H[[yy+++?AK7
15703,0.014,Nsync-grv=         0 Nsync-hyd=      1661  BdddeeeEEcCJJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyy????A000000000kTT77
15704,1.019,Nsync-grv=    105967 Nsync-hyd=     11580  :r**********************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXe99H[y++++++++l"?A1F
15705,0.015,Nsync-grv=         0 Nsync-hyd=      1680  BdddeeeEECJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyy????A0000000000001T77
15706,1.877,Nsync-grv=    306163 Nsync-hyd=     18192  :************************************************ttttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc9H[y+++++oAF
15707,0.016,Nsync-grv=         0 Nsync-hyd=      1647  BdddeeeEECCJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy???A00000000001T777
15708,0.903,Nsync-grv=    105864 Nsync-hyd=     11566  :re*********************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXe99H[[y+++++++++++l"??A1F
15709,0.017,Nsync-grv=         0 Nsync-hyd=      1657  BdddeeEEccCJJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyy?????A00000000001T77
15710,3.378,Nsync-grv=   1062863 Nsync-hyd=    185642  D********************************************ttttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXecC99999HHHH[[[[yyyy++"?0017
15711,0.015,Nsync-grv=         0 Nsync-hyd=      1659  BdddeeeEEcCJJJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy???A0000000001T777
15712,0.924,Nsync-grv=    106011 Nsync-hyd=     11563  :rE********************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXX99HH[y+++++++++l"?A1F
15713,0.015,Nsync-grv=         0 Nsync-hyd=      1677  BdddeeeEEcCJJJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyy??A000000000001T77
15714,2.103,Nsync-grv=    306226 Nsync-hyd=     18152  :***************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXE9H[yy++++?0F
15715,2.812,Nsync-grv=         0 Nsync-hyd=      1661  [CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
15716,0.925,Nsync-grv=    106085 Nsync-hyd=     11566  :re***************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXE99H[y++++++++++"?AKF
15717,0.017,Nsync-grv=         0 Nsync-hyd=      1702  BddddeeeEcCJJJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy??0000000001T77
15718,2.564,Nsync-grv=    616061 Nsync-hyd=     59882  r**********************************************tttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXc999HH[[yy+++"A07
15719,0.016,Nsync-grv=         0 Nsync-hyd=      1692  BdddeeEEccCJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A000000000k1T77
15720,0.889,Nsync-grv=    106026 Nsync-hyd=     11577  :rE********************************************tttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXe99H[[y++++++++++"o?A1-
15721,0.018,Nsync-grv=         0 Nsync-hyd=      1709  BhhhdddeeEEcCCJJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy??A00000000kT77
15722,1.922,Nsync-grv=    306314 Nsync-hyd=     18150  :*********************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXX99[[y++++oAF
15723,0.018,Nsync-grv=         0 Nsync-hyd=      1676  BdddeeEccCJJJJ999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyy???????AA00000001T77
15724,0.883,Nsync-grv=    105946 Nsync-hyd=     11565  ::d**********************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXD999H[y+++++++++++"o?AkF
15725,0.017,Nsync-grv=         0 Nsync-hyd=      1689  BhddeeeEcccCJJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy??A000000000kT77
15726,3.520,Nsync-grv=    922905 Nsync-hyd=    153220  D**************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXdcC9999HHH[[[[[yyyy+++??A017
15727,0.016,Nsync-grv=         0 Nsync-hyd=      1700  BdddeeEEccCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy???A000000001TT7777
15728,1.021,Nsync-grv=    105838 Nsync-hyd=     11571  :rr************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXBc9HH[[[[y++++++++++"o?A)T--
15729,0.018,Nsync-grv=         0 Nsync-hyd=      1711  BdddeEEcccCCJJJJ9999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy????A000000000TT77
15730,1.898,Nsync-grv=    306463 Nsync-hyd=     18155  :*************************************************tttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXd99H[y+++++?AF
15731,0.015,Nsync-grv=         0 Nsync-hyd=      1691  BdddeeeEccCJJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy????A000000001T77
15732,0.957,Nsync-grv=    105807 Nsync-hyd=     11552  :re***************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX99H[[y+++++++++"o?A1F
15733,0.015,Nsync-grv=         0 Nsync-hyd=      1700  BdddeeeEECCJJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy???A0000000001T77
15734,2.724,Nsync-grv=    615931 Nsync-hyd=     59788  r*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc99HH[[yy+++oA1F
15735,0.015,Nsync-grv=         0 Nsync-hyd=      1664  BdddeeEEcCJJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyy???A000000000kTT77
15736,0.902,Nsync-grv=    105786 Nsync-hyd=     11533  :re********************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXX99HH[[yy++++++++++"oA0T-
15737,0.022,Nsync-grv=         0 Nsync-hyd=      1707  bddeeEEcccCJJJ999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyy??A0000000kT77
15738,2.102,Nsync-grv=    306459 Nsync-hyd=     18110  :************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXX99[[y++++oAF
15739,0.016,Nsync-grv=         0 Nsync-hyd=      1624  BdddeeeEcCJJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A00000000001T77
15740,0.952,Nsync-grv=    105904 Nsync-hyd=     11539  :re****************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99HH[[yy+++++++++"o?01-
